State,City,Pincode,First Mile (TRUE/FALSE),Last Mile (TRUE/FALSE),Reverse Pickup (TRUE/FALSE),Route Code,COD Limit,Prepaid Limit,Doorstep Return (TRUE/FALSE),Doorstep QC (TRUE/FALSE),Pickup CutOff (11:30/17:00),Installation (TRUE/FALSE)
Uttar Pradesh,Moradabad,244224,True,True,,,,,False,True,,False
Uttar Pradesh,Moradabad,244226,True,True,,,,,False,True,,False
Uttar Pradesh,Moradabad,244249,True,True,,,,,False,True,,False
Uttar Pradesh,Kanth,244500,False,True,,,,,False,True,,False
Uttarakhand,Kashipur,244711,True,True,,,,,False,True,,False
Uttarakhand,Udham Singh Nagar,244714,False,True,,,,,False,True,,False
Uttar Pradesh,Moradabad,244801,True,True,,,,,False,True,,False
Uttar Pradesh,Hapur,245102,False,True,,,,,False,True,,False
Uttar Pradesh,Bulandshahr,245401,True,True,,,,,False,True,,False
Uttar Pradesh,Bulandshahr,245408,True,True,,,,,False,True,,False
Uttar Pradesh,Bulandshahr,245409,True,True,,,,,False,True,,False
Uttar Pradesh,Bijnor,246700,False,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247239,True,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247325,True,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247402,True,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247471,True,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247673,True,True,,,,,False,True,,False
Uttar Pradesh,Saharanpur,247769,True,True,,,,,False,True,,False
Uttar Pradesh,Meerut,250006,True,True,,,,,False,True,,False
Uttar Pradesh,Meerut,250020,True,True,,,,,False,True,,False
Uttar Pradesh,Meerut,250134,True,True,,,,,False,True,,False
Uttar Pradesh,Meerut,250211,True,True,,,,,False,True,,False
Uttar Pradesh,Bagpat,250602,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271127,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271128,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271130,True,True,,,,,False,True,,False
Uttar Pradesh,Balrampur,271211,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271214,False,True,,,,,False,True,,False
Uttar Pradesh,Haraiya,271314,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271318,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271320,True,True,,,,,False,True,,False
Uttar Pradesh,Faizabad,271321,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271404,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271608,True,True,,,,,False,True,,False
Uttar Pradesh,Gonda,271828,False,True,,,,,False,True,,False
Uttar Pradesh,Basti,272102,False,True,,,,,False,True,,False
Uttar Pradesh,Haraiya,272179,True,True,,,,,False,True,,False
Uttar Pradesh,Basti,272183,False,True,,,,,False,True,,False
Uttar Pradesh,Campierganj,272272,True,True,,,,,False,True,,False
Uttar Pradesh,Maharajganj,273153,True,True,,,,,False,True,,False
Uttar Pradesh,Chauri Chaura,273200,True,True,,,,,False,True,,False
Uttar Pradesh,Bansgaon,273414,True,True,,,,,False,True,,False
Uttar Pradesh,Deoria,274002,True,True,,,,,False,True,,False
Uttar Pradesh,Azamgarh,276103,False,True,,,,,False,True,,False
Uttar Pradesh,Azamgarh,276225,False,True,,,,,False,True,,False
Uttar Pradesh,Ballia,277011,False,True,,,,,False,True,,False
Uttar Pradesh,Kushinagar,277406,False,True,,,,,False,True,,False
Uttar Pradesh,Ballia,277514,False,True,,,,,False,True,,False
Uttar Pradesh,Mathura,281124,True,True,,,,,False,True,,False
Uttar Pradesh,Mathura,281304,True,True,,,,,False,True,,False
Uttar Pradesh,Chhata,281402,True,True,,,,,False,True,,False
Uttar Pradesh,Chhata,281503,True,True,,,,,False,True,,False
Uttar Pradesh,Talbehat,284407,False,True,,,,,False,True,,False
Madhya Pradesh,East Nimar,450052,True,True,,,,,False,True,,False
Madhya Pradesh,Mundi,450111,True,True,,,,,False,True,,False
Madhya Pradesh,Harsud,450115,True,True,,,,,False,True,,False
Madhya Pradesh,Mundi,450118,True,True,,,,,False,True,,False
Madhya Pradesh,Nepanagar,450220,True,True,,,,,False,True,,False
Madhya Pradesh,Nepanagar,450333,True,True,,,,,False,True,,False
Madhya Pradesh,Pandhana,450338,True,True,,,,,False,True,,False
Madhya Pradesh,Mundi,450552,True,True,,,,,False,True,,False
Madhya Pradesh,Barwah,450555,True,True,,,,,False,True,,False
Madhya Pradesh,Pandhana,450772,True,True,,,,,False,True,,False
Madhya Pradesh,Mundi,450992,True,True,,,,,False,True,,False
Madhya Pradesh,West Nimar,451110,True,True,,,,,False,True,,False
Madhya Pradesh,Bhikangaon,451112,True,True,,,,,False,True,,False
Madhya Pradesh,West Nimar,451222,True,True,,,,,False,True,,False
Madhya Pradesh,Maheshwar,451223,True,True,,,,,False,True,,False
Madhya Pradesh,Thikri/Rajpur,451229,True,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451338,False,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451341,False,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451376,False,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451381,False,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451435,False,True,,,,,False,True,,False
Madhya Pradesh,Khargone,451443,False,True,,,,,False,True,,False
Madhya Pradesh,Barwani,451552,False,True,,,,,False,True,,False
Madhya Pradesh,Barwani,451557,False,True,,,,,False,True,,False
Madhya Pradesh,Barwani,451558,False,True,,,,,False,True,,False
Madhya Pradesh,Barwani,451563,False,True,,,,,False,True,,False
Madhya Pradesh,Thikri/Rajpur,451659,True,True,,,,,False,True,,False
Madhya Pradesh,Thikri/Rajpur,451664,False,True,,,,,False,True,,False
Madhya Pradesh,Barwani,451667,False,True,,,,,False,True,,False
Madhya Pradesh,Depalpur,453116,True,True,,,,,False,True,,False
Madhya Pradesh,Indore,453562,False,True,,,,,False,True,,False
Madhya Pradesh,Indore,453576,True,True,,,,,False,True,,False
Madhya Pradesh,Indore,453643,True,True,,,,,False,True,,False
Madhya Pradesh,Indore,453777,True,True,,,,,False,True,,False
Madhya Pradesh,Indore,453831,True,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454020,False,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454051,False,True,,,,,False,True,,False
Madhya Pradesh,Rajgarh-Mp,454112,True,True,,,,,False,True,,False
Madhya Pradesh,Kukshi,454333,False,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454345,False,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454350,False,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454365,True,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454435,False,True,,,,,False,True,,False
Madhya Pradesh,Badnawar,454666,True,True,,,,,False,True,,False
Madhya Pradesh,Dhar,454772,False,True,,,,,False,True,,False
Madhya Pradesh,Dewas,455113,True,True,,,,,False,True,,False
Madhya Pradesh,Dewas,455114,True,True,,,,,False,True,,False
Madhya Pradesh,Sonkatch,455117,True,True,,,,,False,True,,False
Madhya Pradesh,Sonkatch,455119,True,True,,,,,False,True,,False
Madhya Pradesh,Dewas,455224,False,True,,,,,False,True,,False
Madhya Pradesh,Khategaon,455335,False,True,,,,,False,True,,False
Madhya Pradesh,Khategaon,455337,False,True,,,,,False,True,,False
Madhya Pradesh,Mahidpur,456444,True,True,,,,,False,True,,False
Madhya Pradesh,Tarana,456551,True,True,,,,,False,True,,False
Madhya Pradesh,Sanwer,456663,True,True,,,,,False,True,,False
Madhya Pradesh,Tarana,456666,True,True,,,,,False,True,,False
Madhya Pradesh,Ratlam,457111,False,True,,,,,False,True,,False
Madhya Pradesh,A Lot,457115,True,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457223,False,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457228,False,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457330,False,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457332,False,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457334,False,True,,,,,False,True,,False
Madhya Pradesh,Jaora,457337,False,True,,,,,False,True,,False
Madhya Pradesh,Ratlam,457440,False,True,,,,,False,True,,False
Madhya Pradesh,Ratlam,457551,True,True,,,,,False,True,,False
Madhya Pradesh,Ratlam,457553,False,True,,,,,False,True,,False
Madhya Pradesh,Thandla,457556,False,True,,,,,False,True,,False
Madhya Pradesh,Jhabua,457662,False,True,,,,,False,True,,False
Madhya Pradesh,Jhabua,457664,False,True,,,,,False,True,,False
Madhya Pradesh,Jhabua,457665,False,True,,,,,False,True,,False
Madhya Pradesh,Ratlam,457769,False,True,,,,,False,True,,False
Madhya Pradesh,Thandla,457771,False,True,,,,,False,True,,False
Madhya Pradesh,Rajgarh-Mp,457774,False,True,,,,,False,True,,False
Madhya Pradesh,Thandla,457776,False,True,,,,,False,True,,False
Madhya Pradesh,Jhabua,457780,False,True,,,,,False,True,,False
Madhya Pradesh,Jhabua,457880,False,True,,,,,False,True,,False
Madhya Pradesh,Bhabra,457881,True,True,,,,,False,True,,False
Madhya Pradesh,Bhabra,457883,True,True,,,,,False,True,,False
Madhya Pradesh,Bhabra,457884,True,True,,,,,False,True,,False
Madhya Pradesh,Alirajpur,457886,False,True,,,,,False,True,,False
Madhya Pradesh,Alirajpur,457889,False,True,,,,,False,True,,False
Madhya Pradesh,Alirajpur,457890,False,True,,,,,False,True,,False
Madhya Pradesh,Alirajpur,457891,False,True,,,,,False,True,,False
Madhya Pradesh,Alirajpur,457892,False,True,,,,,False,True,,False
Madhya Pradesh,Jobat,457994,False,True,,,,,False,True,,False
Madhya Pradesh,Nimach,458442,True,True,,,,,False,True,,False
Madhya Pradesh,Mandsaur,458660,False,True,,,,,False,True,,False
Madhya Pradesh,Sitamau,458668,False,True,,,,,False,True,,False
Madhya Pradesh,Bhanpura,458772,False,True,,,,,False,True,,False
Madhya Pradesh,Bhanpura,458777,False,True,,,,,False,True,,False
Madhya Pradesh,Mandsaur,458976,False,True,,,,,False,True,,False
Madhya Pradesh,Mandsaur,458982,False,True,,,,,False,True,,False
Madhya Pradesh,Betul,460005,True,True,,,,,False,True,,False
Madhya Pradesh,Betul,460008,False,True,,,,,False,True,,False
Madhya Pradesh,Betul,460050,True,True,,,,,False,True,,False
Madhya Pradesh,Bhainsdehi,460111,False,True,,,,,False,True,,False
Madhya Pradesh,Bhainsdehi,460226,False,True,,,,,False,True,,False
Madhya Pradesh,Shahpur,460329,True,True,,,,,False,True,,False
Madhya Pradesh,Betul,460660,False,True,,,,,False,True,,False
Madhya Pradesh,Multai,460667,False,True,,,,,False,True,,False
Madhya Pradesh,Betul,460669,False,True,,,,,False,True,,False
Madhya Pradesh,Hoshangabad,461222,False,True,,,,,False,True,,False
Madhya Pradesh,Seoni-Malwa,461224,True,True,,,,,False,True,,False
Madhya Pradesh,Sirali,461227,True,True,,,,,False,True,,False
Madhya Pradesh,Harda,461335,False,True,,,,,False,True,,False
Madhya Pradesh,Harda,461338,False,True,,,,,False,True,,False
Madhya Pradesh,Harda,461381,False,True,,,,,False,True,,False
Madhya Pradesh,Harda,461444,True,True,,,,,False,True,,False
Madhya Pradesh,Hoshangabad,461772,False,True,,,,,False,True,,False
Madhya Pradesh,Mandideep,462048,True,True,,,,,False,True,,False
Madhya Pradesh,Vidisha,464010,False,True,,,,,False,True,,False
Madhya Pradesh,Vidisha,464016,False,True,,,,,False,True,,False
Madhya Pradesh,Vidisha,464112,False,True,,,,,False,True,,False
Madhya Pradesh,Bhopal,464556,False,True,,,,,False,True,,False
Madhya Pradesh,Raisen,464670,True,True,,,,,False,True,,False
Madhya Pradesh,Shajapur,465221,False,True,,,,,False,True,,False
Madhya Pradesh,Shajapur,465231,True,True,,,,,False,True,,False
Madhya Pradesh,Bhopal,465336,False,True,,,,,False,True,,False
Madhya Pradesh,Shajapur,465440,True,True,,,,,False,True,,False
Madhya Pradesh,Narsinghgarh,465670,True,True,,,,,False,True,,False
Madhya Pradesh,Sarangpur,465686,True,True,,,,,False,True,,False
Madhya Pradesh,Sehore,465977,False,True,,,,,False,True,,False
Madhya Pradesh,Sehore,466003,False,True,,,,,False,True,,False
Madhya Pradesh,Sehore,466011,False,True,,,,,False,True,,False
Madhya Pradesh,Sehore,466119,False,True,,,,,False,True,,False
Madhya Pradesh,Sehore,466644,False,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470005,True,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470006,False,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470007,True,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470008,False,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470013,False,True,,,,,False,True,,False
Madhya Pradesh,Sagar,470114,False,True,,,,,False,True,,False
Madhya Pradesh,Rahatgarh,470121,True,True,,,,,False,True,,False
Madhya Pradesh,Garhakota,470230,False,True,,,,,False,True,,False
Madhya Pradesh,Damoh,470662,False,True,,,,,False,True,,False
Madhya Pradesh,Hatta,470773,False,True,,,,,False,True,,False
Madhya Pradesh,Chhatarpur,471202,False,True,,,,,False,True,,False
Madhya Pradesh,Bijawar,471406,True,True,,,,,False,True,,False
Madhya Pradesh,Tikamgarh,472338,False,True,,,,,False,True,,False
Madhya Pradesh,Guna,473229,True,True,,,,,False,True,,False
Madhya Pradesh,Badarwas,473333,True,True,,,,,False,True,,False
Madhya Pradesh,Datia,473664,True,True,,,,,False,True,,False
Madhya Pradesh,Gwalior,474040,False,True,,,,,False,True,,False
Madhya Pradesh,Gwalior,474041,False,True,,,,,False,True,,False
Madhya Pradesh,Gwalior,474050,False,True,,,,,False,True,,False
Madhya Pradesh,Gwalior,474055,False,True,,,,,False,True,,False
Madhya Pradesh,Pichhore,475003,True,True,,,,,False,True,,False
Madhya Pradesh,Datia,475684,True,True,,,,,False,True,,False
Madhya Pradesh,Datia,475693,True,True,,,,,False,True,,False
Madhya Pradesh,Morena,476006,False,True,,,,,False,True,,False
Madhya Pradesh,Morena,476026,False,True,,,,,False,True,,False
Madhya Pradesh,Morena,476027,False,True,,,,,False,True,,False
Madhya Pradesh,Morena,476031,False,True,,,,,False,True,,False
Madhya Pradesh,Ambah,476133,False,True,,,,,False,True,,False
Madhya Pradesh,Gormi,477556,True,True,,,,,False,True,,False
Madhya Pradesh,Chhindwara,480000,True,True,,,,,False,True,,False
Madhya Pradesh,Bhopal,480002,False,True,,,,,False,True,,False
Madhya Pradesh,Chhindwara,480101,True,True,,,,,False,True,,False
Madhya Pradesh,Sausar,480104,False,True,,,,,False,True,,False
Madhya Pradesh,Amarwara,480114,True,True,,,,,False,True,,False
Madhya Pradesh,Amarwara,480116,True,True,,,,,False,True,,False
Madhya Pradesh,Chhindwara,480225,True,True,,,,,False,True,,False
Madhya Pradesh,Pandhurna,480339,False,True,,,,,False,True,,False
Madhya Pradesh,Chhindwara,480443,True,True,,,,,False,True,,False
Madhya Pradesh,Chhindwara,480444,True,True,,,,,False,True,,False
Madhya Pradesh,Seoni,480664,False,True,,,,,False,True,,False
Madhya Pradesh,Seoni,480669,False,True,,,,,False,True,,False
Madhya Pradesh,Balaghat,481015,False,True,,,,,False,True,,False
Madhya Pradesh,Bhopal,481022,False,True,,,,,False,True,,False
Madhya Pradesh,Baihar,481104,True,True,,,,,False,True,,False
Madhya Pradesh,Baihar,481106,True,True,,,,,False,True,,False
Madhya Pradesh,Baihar,481118,True,True,,,,,False,True,,False
Madhya Pradesh,Nainpur,481667,False,True,,,,,False,True,,False
Madhya Pradesh,Jabalpur,482016,False,True,,,,,False,True,,False
Madhya Pradesh,Jabalpur,483050,False,True,,,,,False,True,,False
Madhya Pradesh,Jabalpur,483443,False,True,,,,,False,True,,False
Madhya Pradesh,Kotma,484112,True,True,,,,,False,True,,False
Madhya Pradesh,Satna,485133,True,True,,,,,False,True,,False
Madhya Pradesh,Satna,485336,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486112,True,True,,,,,False,True,,False
Madhya Pradesh,Bhopal,486113,True,True,,,,,False,True,,False
Madhya Pradesh,Mauganj,486342,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486442,True,True,,,,,False,True,,False
Madhya Pradesh,Mangawan,486444,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486449,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486536,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486552,True,True,,,,,False,True,,False
Madhya Pradesh,Rewa,486554,True,True,,,,,False,True,,False
Madhya Pradesh,Singrauli,486894,True,True,,,,,False,True,,False
Madhya Pradesh,Panna,488058,True,True,,,,,False,True,,False
Madhya Pradesh,Panna,488101,False,True,,,,,False,True,,False
Rajasthan,Alwar,301029,False,True,,,,,False,True,,False
Rajasthan,Alwar,301033,False,True,,,,,False,True,,False
Rajasthan,Nagar,301034,True,True,,,,,False,True,,False
Rajasthan,Mahwa,301037,True,True,,,,,False,True,,False
Rajasthan,Alwar,301042,True,True,,,,,False,True,,False
Rajasthan,Alwar,301211,True,True,,,,,False,True,,False
Rajasthan,Bhiwadi,301419,False,True,,,,,False,True,,False
Rajasthan,Bhiwadi,301421,False,True,,,,,False,True,,False
Rajasthan,Bhiwadi,301422,False,True,,,,,False,True,,False
Rajasthan,Bhiwadi,301425,False,True,,,,,False,True,,False
Rajasthan,Viratnagar,301426,False,True,,,,,False,True,,False
Rajasthan,Behror,301710,True,True,,,,,False,True,,False
Rajasthan,Behror,301711,True,True,,,,,False,True,,False
Rajasthan,Jaipur,302035,True,True,,,,,False,True,,False
Rajasthan,Jaipur,302051,False,True,,,,,False,True,,False
Rajasthan,Viratnagar,303111,False,True,,,,,False,True,,False
Rajasthan,Viratnagar,303118,False,True,,,,,False,True,,False
Rajasthan,Bassi,303306,True,True,,,,,False,True,,False
Rajasthan,Bassi,303308,True,True,,,,,False,True,,False
Rajasthan,Bassi,303309,True,True,,,,,False,True,,False
Rajasthan,Bandikui,303324,True,True,,,,,False,True,,False
Rajasthan,Jaipur,303331,True,True,,,,,False,True,,False
Rajasthan,Phulera,303341,True,True,,,,,False,True,,False
Rajasthan,Phulera,303349,True,True,,,,,False,True,,False
Rajasthan,Pali,303608,False,True,,,,,False,True,,False
Rajasthan,Chomu,303703,True,True,,,,,False,True,,False
Rajasthan,Chomu,303705,False,True,,,,,False,True,,False
Rajasthan,Jaipur,303802,True,True,,,,,False,True,,False
Rajasthan,Jaipur,303906,True,True,,,,,False,True,,False
Rajasthan,Malpura,304506,True,True,,,,,False,True,,False
Rajasthan,Deoli,304508,True,True,,,,,False,True,,False
Rajasthan,Deoli,304805,True,True,,,,,False,True,,False
Rajasthan,Ajmer,305014,False,True,,,,,False,True,,False
Rajasthan,Ajmer,305409,False,True,,,,,False,True,,False
Rajasthan,Nasirabad,305411,False,True,,,,,False,True,,False
Rajasthan,Nasirabad,305413,False,True,,,,,False,True,,False
Rajasthan,Kekri,305414,False,True,,,,,False,True,,False
Rajasthan,Kekri,305416,False,True,,,,,False,True,,False
Rajasthan,Nasirabad,305626,False,True,,,,,False,True,,False
Rajasthan,Kishangarh,305818,False,True,,,,,False,True,,False
Rajasthan,Kishangarh,305820,False,True,,,,,False,True,,False
Rajasthan,Beawar,305928,False,True,,,,,False,True,,False
Rajasthan,Sojat,306024,False,True,,,,,False,True,,False
Rajasthan,Pali,306106,False,True,,,,,False,True,,False
Rajasthan,Beawar,306108,False,True,,,,,False,True,,False
Rajasthan,Falna,306117,False,True,,,,,False,True,,False
Rajasthan,Pali,306118,False,True,,,,,False,True,,False
Rajasthan,Sumerpur,306127,False,True,,,,,False,True,,False
Rajasthan,Bilara,306309,False,True,,,,,False,True,,False
Rajasthan,Sumerpur,306505,False,True,,,,,False,True,,False
Rajasthan,Jaitaran,306710,False,True,,,,,False,True,,False
Rajasthan,Sumerpur,306913,False,True,,,,,False,True,,False
Rajasthan,Sirohi,307002,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307033,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307034,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307035,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307036,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307037,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307038,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307039,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307040,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307041,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307042,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307045,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307710,True,True,,,,,False,True,,False
Rajasthan,Sirohi,307804,True,True,,,,,False,True,,False
Rajasthan,Bijainagar,311020,False,True,,,,,False,True,,False
Rajasthan,Kotri,311027,True,True,,,,,False,True,,False
Rajasthan,Bhilwara,311029,False,True,,,,,False,True,,False
Rajasthan,Mandalgarh,311031,True,True,,,,,False,True,,False
Rajasthan,Bhilwara,311303,True,True,,,,,False,True,,False
Rajasthan,Kekri,311406,False,True,,,,,False,True,,False
Rajasthan,Sahara,311807,True,True,,,,,False,True,,False
Rajasthan,Nimbahera,312607,False,True,,,,,False,True,,False
Rajasthan,Nimbahera,312611,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313012,True,True,,,,,False,True,,False
Rajasthan,Udaipur,313023,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313025,False,True,,,,,False,True,,False
Rajasthan,Dhariawad,313028,True,True,,,,,False,True,,False
Rajasthan,Udaipur,313030,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313032,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313033,False,True,,,,,False,True,,False
Rajasthan,Fatehnagar,313210,True,True,,,,,False,True,,False
Rajasthan,Fatehnagar,313212,True,True,,,,,False,True,,False
Rajasthan,Rajsamand,313326,True,True,,,,,False,True,,False
Rajasthan,Desuri,313335,True,True,,,,,False,True,,False
Rajasthan,Rajsamand,313338,True,True,,,,,False,True,,False
Rajasthan,Devgarh,313340,True,True,,,,,False,True,,False
Rajasthan,Udaipur,313606,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313607,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313608,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313609,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313610,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313612,False,True,,,,,False,True,,False
Rajasthan,Udaipur,313613,False,True,,,,,False,True,,False
Rajasthan,Gogunda,313707,True,True,,,,,False,True,,False
Rajasthan,Gogunda,313709,True,True,,,,,False,True,,False
Rajasthan,Udaipur,313907,True,True,,,,,False,True,,False
Rajasthan,Sarada,314033,True,True,,,,,False,True,,False
Rajasthan,Jaipur,320004,True,True,,,,,False,True,,False
Rajasthan,Bayana,321027,False,True,,,,,False,True,,False
Rajasthan,Bayana,321031,False,True,,,,,False,True,,False
Rajasthan,Deeg,321207,False,True,,,,,False,True,,False
Rajasthan,Sadulpur,321304,True,True,,,,,False,True,,False
Rajasthan,Bayana,321412,False,True,,,,,False,True,,False
Rajasthan,Bayana,321415,False,True,,,,,False,True,,False
Rajasthan,Bayana,321417,False,True,,,,,False,True,,False
Rajasthan,Nagar,321604,True,True,,,,,False,True,,False
Rajasthan,Mahwa,321616,True,True,,,,,False,True,,False
Rajasthan,Rajgarh-Rj,321632,False,True,,,,,False,True,,False
Rajasthan,Rajgarh-Rj,321634,True,True,,,,,False,True,,False
Rajasthan,Nagar,321641,True,True,,,,,False,True,,False
Rajasthan,Lalsot,322031,False,True,,,,,False,True,,False
Rajasthan,Khandar,322032,True,True,,,,,False,True,,False
Rajasthan,Gangapur,322217,False,True,,,,,False,True,,False
Rajasthan,Nadoti,322221,True,True,,,,,False,True,,False
Rajasthan,Hindaun,322231,False,True,,,,,False,True,,False
Rajasthan,Karauli,322233,False,True,,,,,False,True,,False
Rajasthan,Khandar,322244,True,True,,,,,False,True,,False
Rajasthan,Khandar,322246,True,True,,,,,False,True,,False
Rajasthan,Karauli,322248,False,True,,,,,False,True,,False
Rajasthan,Karauli,322327,False,True,,,,,False,True,,False
Rajasthan,Bundi,323604,False,True,,,,,False,True,,False
Rajasthan,Lakheri,325006,False,True,,,,,False,True,,False
Rajasthan,Lakheri,325008,False,True,,,,,False,True,,False
Rajasthan,Kota,325210,False,True,,,,,False,True,,False
Rajasthan,Jhalawar,326003,True,True,,,,,False,True,,False
Rajasthan,Jhalawar,326040,False,True,,,,,False,True,,False
Rajasthan,Jhalawar,326041,False,True,,,,,False,True,,False
Rajasthan,Ramganj Mandi,326503,False,True,,,,,False,True,,False
Rajasthan,Ramganj Mandi,326521,False,True,,,,,False,True,,False
Rajasthan,Ghatol,327028,True,True,,,,,False,True,,False
Rajasthan,Banswara,327030,False,True,,,,,False,True,,False
Rajasthan,Banswara,327033,False,True,,,,,False,True,,False
Rajasthan,Bari,328032,True,True,,,,,False,True,,False
Rajasthan,Bari,328040,True,True,,,,,False,True,,False
Rajasthan,Churu,331002,True,True,,,,,False,True,,False
Rajasthan,Churu,331020,False,True,,,,,False,True,,False
Rajasthan,Churu,331032,False,True,,,,,False,True,,False
Rajasthan,Sikar,331033,False,True,,,,,False,True,,False
Rajasthan,Churu,331034,False,True,,,,,False,True,,False
Rajasthan,Churu,331035,False,True,,,,,False,True,,False
Rajasthan,Pilani,331307,False,True,,,,,False,True,,False
Rajasthan,Sardarshahar,331401,False,True,,,,,False,True,,False
Rajasthan,Churu,331404,False,True,,,,,False,True,,False
Rajasthan,Sujangarh,331508,True,True,,,,,False,True,,False
Rajasthan,Sri Dungargarh,331804,False,True,,,,,False,True,,False
Rajasthan,Sikar,332033,False,True,,,,,False,True,,False
Rajasthan,Sikar,332034,False,True,,,,,False,True,,False
Rajasthan,Sikar,332035,False,True,,,,,False,True,,False
Rajasthan,Sikar,332037,False,True,,,,,False,True,,False
Rajasthan,Sikar,332038,False,True,,,,,False,True,,False
Rajasthan,Sikar,332040,False,True,,,,,False,True,,False
Rajasthan,Sikar,332045,False,True,,,,,False,True,,False
Rajasthan,Fatehpur-Rj,332306,True,True,,,,,False,True,,False
Rajasthan,Sikar,332308,False,True,,,,,False,True,,False
Rajasthan,Sikar,332313,False,True,,,,,False,True,,False
Rajasthan,Laxmangarh,332314,True,True,,,,,False,True,,False
Rajasthan,Laxmangarh,332400,True,True,,,,,False,True,,False
Rajasthan,Sikar,332409,False,True,,,,,False,True,,False
Rajasthan,Reengus,332410,True,True,,,,,False,True,,False
Rajasthan,Sikar,332412,True,True,,,,,False,True,,False
Rajasthan,Sikar,332604,True,True,,,,,False,True,,False
Rajasthan,Sikar,332704,False,True,,,,,False,True,,False
Rajasthan,Neem Ka Thana,332717,False,True,,,,,False,True,,False
Rajasthan,Sikar,332723,False,True,,,,,False,True,,False
Rajasthan,Phulera,332741,True,True,,,,,False,True,,False
Rajasthan,Kuchaman City,332743,False,True,,,,,False,True,,False
Rajasthan,Suratgarh,332745,True,True,,,,,False,True,,False
Rajasthan,Suratgarh,332747,True,True,,,,,False,True,,False
Rajasthan,Pilani,333037,True,True,,,,,False,True,,False
Rajasthan,Khetri,333039,True,True,,,,,False,True,,False
Rajasthan,Sikar,333044,False,True,,,,,False,True,,False
Rajasthan,Sikar,333046,False,True,,,,,False,True,,False
Rajasthan,Sikar,333047,False,True,,,,,False,True,,False
Rajasthan,Udaipurwati,333052,True,True,,,,,False,True,,False
Rajasthan,Udaipurwati,333301,True,True,,,,,False,True,,False
Rajasthan,Udaipurwati,333306,False,True,,,,,False,True,,False
Rajasthan,Udaipurwati,333309,True,True,,,,,False,True,,False
Rajasthan,Udaipurwati,333311,True,True,,,,,False,True,,False
